,subset,image
4114,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633.mhd
4115,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966.mhd
4116,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028.mhd
4117,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431.mhd
4118,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680.mhd
4119,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764.mhd
4120,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208.mhd
4121,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786.mhd
4122,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868.mhd
4123,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.394470743585708729682444806008.mhd
4124,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785.mhd
4125,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450.mhd
4126,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962.mhd
4127,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497.mhd
4128,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992.mhd
4129,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929.mhd
4130,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474.mhd
4131,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775.mhd
4132,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389.mhd
4133,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044.mhd
4134,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014.mhd
4135,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034.mhd
4136,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002.mhd
4137,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518.mhd
4138,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.282779922503707013097174625409.mhd
4139,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576.mhd
4140,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490.mhd
4141,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881.mhd
4142,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124.mhd
4143,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.150684298696437181894923266019.mhd
4144,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144.mhd
4145,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872.mhd
4146,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832.mhd
4147,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684.mhd
4148,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.658611160253017715059194304729.mhd
4149,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679.mhd
4150,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225.mhd
4151,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171.mhd
4152,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911.mhd
4153,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.404457313935200882843898832756.mhd
4154,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696.mhd
4155,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948.mhd
4156,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295.mhd
4157,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758.mhd
4158,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476.mhd
4159,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055.mhd
4160,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.277452631455527999380186898011.mhd
4161,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212.mhd
4162,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521.mhd
4163,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586.mhd
4164,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541.mhd
4165,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304.mhd
4166,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001.mhd
4167,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446.mhd
4168,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943.mhd
4169,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512.mhd
4170,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663.mhd
4171,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.618434772073433276874225174904.mhd
4172,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094.mhd
4173,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802.mhd
4174,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.948414623428298219623354433437.mhd
4175,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526.mhd
4176,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069.mhd
4177,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951.mhd
4178,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066.mhd
4179,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.173556680294801532247454313511.mhd
4180,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244.mhd
4181,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.200725988589959521302320481687.mhd
4182,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.725236073737175770730904408416.mhd
4183,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224.mhd
4184,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739.mhd
4185,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667.mhd
4186,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822.mhd
4187,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474.mhd
4188,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103.mhd
4189,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.174168737938619557573021395302.mhd
4190,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.669435869708883155232318480131.mhd
4191,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.416701701108520592702405866796.mhd
4192,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387.mhd
4193,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415.mhd
4194,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012.mhd
4195,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549.mhd
4196,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.106379658920626694402549886949.mhd
4197,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535.mhd
4198,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616.mhd
4199,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228.mhd
4200,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962.mhd
4201,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704.mhd
4202,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069.mhd
4203,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463.mhd
4204,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299.mhd
4205,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.219618492426142913407827034169.mhd
4206,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826.mhd
4207,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950.mhd
4208,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.228934821089041845791238006047.mhd
4209,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261.mhd
4210,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700.mhd
4211,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099.mhd
4212,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559.mhd
4213,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138.mhd
4214,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842.mhd
4215,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold0.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528.mhd
